24.273163,0.25737163,18.604471,25.386845,30.204071,11.5996,336.99057,297.1701,91.97312,66.156136,0.32850477,0.83096373,0.082335636,0.25094566,0.5500724,0.46773672,5.474811,3.7657707,4.329118,2.5889437,0.19096284,1.4721478,18.398401,0.8779046,4.1069856,3.1782355,3.6147563,3.4737284,5.6317315,2.6792722,0.07597031,1.4422574,1.7475209,0.600111,0.93425405,4.4632463,-0.673475,-36.755978,17.300228,1.3892566,579.89594,0.45556903,1271.5729,0.18052687,-113.83583,-0.836106,1529.4666,0.20780551,969.0964,0.26858595,-115.97617,-0.7788927,2698.3413,0.10460906,811.56525,0.5390302,-120.15768,-0.71443474,-13.23234,-0.5644215,26.23638,0.27703786,0.024601724,2.3101907,-0.008041442,-1.7489077,0.2805153,0.95657766,31.075546,0.30949014,3.8569834,3.432972,6.481295,1.6135674,-2.1446214,-7.7355094,-8.169265,19.66811,-0.037961416,0.0067837196,0.11806533,3.206413,1.8255578,0.2411111,0.17847778,0.36571428,0.31892037,-36.418663,
36.21703,0.36559975,25.525331,29.343397,51.47527,25.949938,58.010952,39.501575,39.26064,51.78777,0.5754999,0.6923934,0.26374018,0.4846376,0.8744924,0.6107522,6.1738625,3.7093985,5.59874,3.485741,0.23530877,1.4637425,21.484438,0.4851909,-4.864352,-3.724851,1.1815375,13.213161,-5.0855885,-4.0154343,0.016862508,1.3776419,0.8119975,0.9718703,9.763559,0.6476926,5.5237,2.7813618,17.031858,0.8425378,652.8877,0.48377487,1094.5045,0.20545714,-59.03444,-1.396252,1594.6829,0.23865739,864.2292,0.29316396,-58.350014,-1.2532752,2681.2664,0.12861556,610.88007,0.51015264,-63.361324,-1.0998727,-10.107445,-0.8232773,22.47655,0.32254395,0.028540358,1.9093552,-0.01096036,-1.3670421,0.28414944,1.3291019,23.435673,0.4396652,-4.590139,-4.1751685,1.2955093,13.065767,-8.255635,-2.610461,-5.663594,18.254635,-0.008281423,0.0059335567,0.070517726,3.206413,1.6194332,0.47125,0.4596041,0.121249996,0.12810518,-31.301628,
34.5466,0.2857823,27.418736,30.85911,44.874138,17.455402,361.3299,417.3104,70.66069,45.028442,0.3887452,0.82140887,0.08271524,0.35841367,0.58931243,0.50659716,5.161014,2.7263937,4.8546658,2.9982781,0.18296956,1.0884646,13.582023,0.95693105,5.0403733,2.7066057,9.143881,1.5346787,9.16829,1.5395468,0.08008008,1.7700583,1.4798977,0.6493268,5.0607557,1.0634434,4.3654494,3.8755295,12.024794,1.4536679,628.03656,0.430079,1145.051,0.2422571,-119.63809,-0.73729086,1665.9531,0.16133618,811.5921,0.48529637,-109.46953,-0.7604334,2712.948,0.095558695,905.5863,0.4712508,-110.07906,-0.75069857,-11.294853,-0.8619906,21.196045,0.48962486,0.059601534,0.99799085,-0.012746255,-1.272984,0.29942983,0.7134548,17.812267,0.64867973,1.7225918,8.318619,10.525022,1.5099858,2.779596,5.2994385,-8.869311,18.333889,-0.012159041,-0.001369116,0.06363388,2.4048097,3.2454362,0.14874999,0.17567281,0.138125,0.11479431,-35.287834,
46.951256,0.14279324,46.015877,47.139515,49.0868,3.0709229,334.8352,276.5681,37.87785,31.86439,0.37436512,0.9572858,0.06746738,0.25253046,0.6570858,0.5896184,8.052466,4.2793746,4.051157,3.832396,0.24710792,1.5137677,11.737623,0.724998,-2.4106424,-5.5038247,-1.486121,-8.82666,7.6996756,1.6873456,0.023349931,1.2046397,1.0529879,0.6179038,10.577119,0.530158,0.42163545,55.93732,5.527624,4.095605,740.83154,0.39717418,1115.3452,0.26475823,-154.08824,-0.50029635,1730.1328,0.1654433,935.0634,0.28788918,-129.75252,-0.6524609,2747.855,0.09714853,852.97284,0.54837567,-130.87463,-0.6285269,-12.271285,-0.8155915,22.502707,0.42633206,0.09292787,0.90121955,-0.002791,-4.707336,0.4492664,0.88721484,12.34521,0.8043246,-5.8526473,-2.6071289,-9.56447,-1.2932879,-0.3675424,-41.559967,-9.349038,20.551294,-0.016389407,0.0030833518,0.10167525,3.206413,1.8367347,0.2111111,0.19439046,0.281,0.23398505,-32.34161,
37.141224,0.3004728,24.100632,40.82254,47.90851,23.807877,176.67546,98.89074,148.0106,160.43861,0.4117262,0.76056254,0.10773592,0.3558457,0.6900227,0.5822868,6.652316,4.90119,5.873196,4.9140773,0.2591309,1.2374682,20.607815,0.58912885,3.577736,4.2893543,7.641187,1.9556699,1.9019756,8.585681,0.081788346,1.8107653,1.2928303,0.7598599,6.9999905,1.0352829,3.9962275,4.6613045,15.475319,1.0413451,691.6205,0.4067855,1182.8306,0.2563151,-87.87735,-1.0352892,1784.9825,0.19195311,1010.4138,0.44790632,-81.16536,-0.9818901,2739.038,0.10494046,959.5388,0.41389498,-82.76904,-0.9477994,-18.939222,-0.5549924,27.815536,0.38675612,0.08159501,0.57023525,-0.0134614045,-1.5039032,0.35970488,0.9622078,24.411549,0.4770767,4.700571,3.469063,6.0873923,2.732937,-4.925975,-2.983925,-10.337484,19.43733,-0.011271841,0.005279491,0.052008104,3.6072147,1.6194332,0.40875,0.4864524,0.16666666,0.156205,-32.231285,
39.73837,0.27150407,38.8821,44.16338,45.809517,6.9274178,322.26624,229.13805,73.02677,56.327034,0.27206373,1.2132505,0.042959407,0.11354685,0.4389069,0.39594752,6.924339,6.5373707,5.070496,5.3795877,0.14949681,1.667055,14.728935,0.7453849,6.5256367,2.396793,5.3372016,2.3918567,7.93576,2.0830715,0.035200387,1.6499888,1.2662928,0.8580815,8.4624815,0.8858647,0.41721308,79.45221,7.979078,3.5919974,831.69366,0.31488773,1111.0984,0.28132877,-148.63431,-0.52736807,1919.5504,0.17445177,990.8612,0.35805246,-144.43439,-0.5229185,2839.7678,0.09820421,938.46326,0.5293767,-144.34058,-0.5237802,-18.243816,-0.65582186,28.009356,0.42143974,0.081110604,0.8567554,-0.0060018785,-3.1288884,0.36367002,0.9363268,19.457922,0.6952236,5.345269,3.4027252,-0.53806365,-26.063559,-5.441822,-3.1676216,-13.507886,24.118282,-0.030554347,0.0025188546,0.041419726,2.4048097,2.2312374,0.14,0.19488923,0.28454545,0.25659886,-32.788048,
30.142439,0.2835759,21.353441,31.143051,36.76439,15.410948,326.3585,453.88898,140.23438,117.03125,0.3457978,0.7997788,0.07648184,0.29502153,0.542031,0.46554914,6.1338763,3.8382413,6.1458125,4.6638007,0.18765551,1.2028152,17.30836,0.779372,3.62907,3.0860538,6.9355116,1.4093798,4.558616,3.4354799,0.08328938,1.4407539,1.5580283,0.80402106,3.5528212,1.7234609,2.303012,12.624667,15.513964,1.6523008,546.07214,0.4584535,1238.0,0.20082185,-120.67747,-0.76826507,1552.0154,0.22392327,910.00507,0.303525,-117.852295,-0.74182445,2639.7458,0.12080575,804.2638,0.50156987,-120.85513,-0.69733244,-15.527291,-0.56533754,25.790417,0.32160807,0.04100709,1.3882725,-0.010762839,-1.4322833,0.2886192,0.76556695,27.989481,0.29857838,4.8283405,2.0981312,6.618597,1.6711433,-3.6506114,-4.754131,-8.517559,18.873823,-0.022378927,0.0018069752,0.10485708,3.4068139,1.6194332,0.275,0.22388612,0.25399998,0.34047616,-35.147884,
38.354675,0.28593975,24.48511,44.267254,45.857315,21.372206,226.40742,123.34727,79.13145,74.51139,0.3330743,0.96419764,0.05018925,0.22762017,0.61386305,0.5636738,6.010429,2.9559164,4.9384513,3.090308,0.21411836,1.3880749,18.645847,0.64460295,5.1922727,2.464061,2.4559443,5.820829,-0.61965877,-33.232525,0.06198391,1.872607,1.1839331,0.85286754,7.598553,1.1132791,-0.2598483,-117.70733,12.179029,2.0994024,766.1415,0.361807,1214.2175,0.18810655,-125.09042,-0.7161794,1742.8256,0.19249071,1033.2085,0.3267128,-116.13054,-0.72917646,2806.656,0.09664726,785.85144,0.35259628,-119.13199,-0.6835008,-16.949474,-0.49993092,29.700556,0.28983352,0.0802243,0.8458285,-0.010412898,-1.854632,0.32840872,0.91268855,26.05003,0.41593584,1.0719042,11.9991255,-5.0315185,-2.7226803,-12.4235115,-1.6115197,-14.09176,23.787056,-0.021620784,-7.069958e-05,0.11542996,2.8056114,2.6369169,0.16769229,0.1577317,0.18692309,0.1971483,-31.914131,
31.316183,0.28323522,27.723522,32.633205,35.29735,7.5738297,233.44637,271.05243,148.57608,113.682785,0.25895485,0.9164283,0.060840487,0.18615602,0.41745627,0.35661578,5.0524044,3.4226322,3.3074057,1.6487311,0.12016707,1.0977314,16.243067,0.9529593,11.293535,1.1833119,9.868729,1.3296579,2.3530514,6.880112,0.05512008,1.5259376,1.6610684,0.6761029,4.370481,1.2437816,2.6489677,9.942009,19.846985,1.2877713,507.41544,0.42706582,1222.6716,0.23777325,-120.60109,-0.75526917,1558.9973,0.2148703,892.42883,0.5143398,-119.697624,-0.6958655,2623.5168,0.10921222,736.5437,0.51911014,-120.548996,-0.6779709,-17.553398,-0.64285755,27.329596,0.42846408,0.045397468,1.0843781,-0.021292333,-0.7254746,0.20087722,0.71350306,26.05755,0.52309453,12.962503,1.027857,11.722866,1.4120127,-6.183499,-2.9293163,-9.870404,18.864462,-0.022156918,-0.0010665408,0.052348293,3.0060122,2.4291499,0.18249999,0.13172731,0.22363636,0.25913396,-39.360546,
30.305248,0.16551113,28.977062,31.672642,33.838715,4.8616524,192.65201,286.72162,57.588394,43.524155,0.16729625,0.9643376,0.03714473,0.10234361,0.30454504,0.26740032,2.9908242,2.2707312,3.0499766,2.115689,0.05964901,1.1257013,17.831745,0.5794388,6.881689,1.8639567,7.5046663,1.2079537,13.156104,0.8720355,0.033734456,1.2053567,1.2980978,0.7056644,4.867967,0.7992458,2.807775,10.164252,16.848034,1.6061314,690.44104,0.36205852,1230.3164,0.16735065,-144.47713,-0.5764739,1706.5243,0.20244057,1008.37933,0.33263412,-139.79488,-0.59254014,2803.8054,0.121005304,802.3476,0.4823107,-142.53206,-0.5541711,-13.255976,-0.66510427,26.807756,0.32045126,0.01147905,3.7867818,-0.003317868,-5.8958516,0.13573131,0.4498239,26.13684,0.4229811,7.932573,1.4344118,5.9858394,1.6317828,5.456873,2.6252606,-12.697165,24.44111,-0.04253504,0.002399853,0.020482935,2.6052105,1.2145749,0.27333334,0.27133414,0.78499997,0.8547953,-44.53452,
28.362911,0.19974674,25.903645,30.517933,32.475792,6.5721474,125.06954,82.679016,92.32889,132.14383,0.3104539,1.0575124,0.037229303,0.2140748,0.5105081,0.47327882,8.322104,4.877275,7.410685,7.1366863,0.16116071,1.1318586,18.50771,0.6886108,13.392421,1.0390728,14.369409,0.87427425,8.490309,1.5402825,0.054521415,2.16704,1.6464523,0.69679904,4.1248183,1.0271878,-0.39105624,-81.2775,14.426337,1.9966623,500.542,0.4450156,1205.0317,0.18616506,-107.99843,-0.85958195,1531.0898,0.19651075,855.76373,0.41172773,-111.83291,-0.7609092,2625.6758,0.12477077,702.7708,0.41545805,-112.89831,-0.7442807,-17.183292,-0.603637,26.050524,0.40392375,0.015198886,3.3348804,-0.016725814,-1.0128068,0.25474438,0.7895014,25.71941,0.39294353,13.305768,1.2311316,16.426682,0.91964734,1.8033737,8.241046,-15.816108,25.640036,-0.050495327,-0.0007985937,0.06597866,2.4048097,2.0283976,0.241,0.1717236,0.25666666,0.31276545,-36.831856,
27.845287,0.22425675,19.765316,30.12591,32.79355,13.028233,542.6004,640.74536,91.603905,105.3188,0.28917667,0.760435,0.08877531,0.25476173,0.4583214,0.3695461,5.63346,3.3951888,4.6577945,4.3783717,0.16936229,0.9713536,21.808855,0.55304635,12.675858,0.9149192,16.387262,0.8611679,10.085485,1.3224635,0.05345169,1.5107278,1.5473498,0.68603253,3.9488633,1.1936764,10.773613,2.4371252,22.84789,0.97059417,459.89526,0.46942225,1213.5514,0.254219,-89.81951,-1.0234878,1488.4886,0.19033486,852.57947,0.5512453,-94.8886,-0.8634179,2549.3953,0.102275334,742.1887,0.46851358,-96.4972,-0.8334593,-17.52229,-0.44153064,26.618006,0.30984724,0.023619784,2.1117918,-0.013181249,-0.894696,0.2308629,0.7676149,26.024456,0.45278102,13.745082,0.8364089,19.745161,0.7692459,7.572124,1.9417212,-15.688016,26.11567,-0.040006183,-0.0029382927,0.076272614,4.208417,3.0425963,0.188,0.13287589,0.12066666,0.1386827,-36.87799,
34.779182,0.25275642,31.063047,34.17378,40.360207,9.297159,421.7723,613.099,235.86957,273.45935,0.20698446,1.168635,0.03348656,0.09952957,0.37010697,0.3366204,4.3212605,2.3438013,3.238692,2.0076075,0.09949843,1.5179795,18.007349,0.69360244,9.632805,1.3022177,8.385585,1.5043842,5.0536294,3.269457,0.05264097,1.984536,1.367248,0.6919683,6.120745,0.8767406,7.886827,2.427591,20.29826,0.79314816,529.0524,0.48977306,1205.9797,0.18895182,-146.25801,-0.5830497,1480.8413,0.18692355,853.5447,0.26737455,-135.82846,-0.62418413,2628.9617,0.0953325,678.91705,0.39599565,-138.28966,-0.580603,-13.558983,-0.6643644,25.47362,0.39261013,0.06539861,0.999921,-0.013180977,-0.96165365,0.23884761,0.75734544,26.45954,0.5287518,2.5378692,5.234318,2.1805475,7.7016582,-6.3367195,-3.3488488,-15.3265295,24.288353,-0.023067158,-0.0043264045,0.02349688,2.4048097,1.6194332,0.21249999,0.12803808,0.38,0.3256532,-39.474987,
31.568602,0.17453681,30.262358,32.48624,34.478004,4.2156467,157.23627,146.80421,152.33855,172.38458,0.29796937,0.91924363,0.034912772,0.23110776,0.537357,0.5024442,8.14526,5.558479,4.4755287,3.1332808,0.13999131,1.112429,19.882477,0.5849874,7.0307426,1.467359,10.607893,1.2987404,6.656508,2.3544059,0.069542676,2.1142402,1.5861493,0.6910804,3.673606,1.3893528,9.864777,2.0029058,18.313534,0.89230704,571.9867,0.45311338,1205.4955,0.2193243,-108.97974,-0.84858155,1575.3085,0.20073989,856.2544,0.32211068,-104.79691,-0.83808273,2659.5903,0.09581348,748.54333,0.44700885,-107.20166,-0.7976036,-11.589459,-0.64473563,21.317057,0.33844322,0.0551139,0.98917013,-0.008628476,-1.9541132,0.22813654,0.69409144,24.681063,0.5026829,1.0862968,8.781982,10.106328,1.7522384,0.14395133,123.36306,-16.0537,26.351032,-0.028843826,-0.0029065844,0.04273614,4.008016,2.6530612,0.18461537,0.14178072,0.15714285,0.25521496,-38.56996,
29.937729,0.16675958,28.371002,29.795654,32.721764,4.3507614,136.8527,109.56288,102.44361,128.19812,0.26807377,0.848566,0.047437564,0.21466362,0.4321165,0.38467896,6.144194,3.9326358,4.7268586,2.8356378,0.11464436,1.0714974,17.826841,0.6468066,8.863044,1.3222661,13.1507015,1.2243434,11.790779,1.0290487,0.047044173,1.71406,1.4870979,0.64498585,4.7849445,1.0473213,8.44787,1.3172884,21.581396,0.51147974,476.22958,0.44578534,1177.523,0.19484672,-110.85504,-0.8469319,1501.0455,0.15013221,781.2434,0.38587058,-114.067345,-0.7588463,2565.1382,0.09518035,767.6867,0.35448733,-115.92092,-0.7292555,-13.456227,-0.60866314,23.718826,0.33842537,0.031149747,1.3265417,-0.0084387725,-1.4045383,0.19223282,0.6797278,24.138405,0.43859088,8.744901,1.3589454,14.263418,1.3828268,8.312713,1.8022841,-13.7921295,23.678377,-0.037579007,0.0025855885,0.04036523,3.8076155,2.0242915,0.23099999,0.25959393,0.29874998,0.34232432,-39.9527,
29.73439,0.24809217,22.16092,31.483482,33.97663,11.815712,277.80112,307.10056,96.03508,107.37568,0.3314754,0.8600565,0.0952763,0.2631546,0.5103854,0.4151091,6.5744896,4.88246,5.3014765,3.8385406,0.17206809,0.9890962,21.176609,0.59619236,8.783588,1.390081,13.20545,1.1608979,8.9015,1.9711525,0.065603495,1.3896242,1.4519922,0.5956548,3.9427238,1.2178162,7.766633,3.6220458,17.89992,1.2828214,579.0711,0.47853985,1157.3163,0.17368776,-80.87574,-1.137248,1665.8738,0.20376669,850.2608,0.41565427,-83.406105,-0.9821893,2688.7522,0.12514788,869.6787,0.4645217,-84.60095,-0.9565179,-16.111103,-0.5465891,23.913094,0.39602536,0.06131577,0.83237296,-0.01336853,-1.2045546,0.23846985,0.72302216,26.461859,0.383675,6.7975307,1.7311229,16.3488,1.0702791,4.625544,4.325003,-11.702338,20.18141,-0.016567005,-0.00081246055,0.05238363,3.206413,2.469136,0.25583333,0.24703097,0.14,0.23084824,-37.007652,
28.164019,0.1901967,28.000217,29.9744,31.434544,3.4343262,228.56943,418.0455,48.943985,36.82708,0.52183324,0.76744163,0.12297703,0.477129,0.8020519,0.6790749,8.097301,5.4256444,7.9643927,3.4800932,0.25020316,0.9006707,21.341633,0.5916884,8.18941,1.5911055,19.903675,0.9149398,2.6157696,6.3866067,0.041602354,1.5764362,1.4829166,0.77595395,3.6694684,1.3309292,6.5673575,3.0866623,18.103802,0.9783886,544.9354,0.4603073,1144.4467,0.18254708,-54.830326,-1.5085274,1658.4272,0.19597015,732.11505,0.51677185,-62.587036,-1.1690376,2644.435,0.108465016,788.1871,0.4704163,-61.167118,-1.2108572,-12.979893,-0.5751593,19.434116,0.3766241,0.058899377,0.7286727,-0.017382836,-0.7236998,0.3034753,0.75934637,24.53098,0.4390932,6.0397735,2.1543384,22.8584,0.7921144,-0.67228764,-25.70385,-14.431569,22.930233,-0.02236944,-0.0026830428,0.07819372,4.008016,2.0283976,0.36900002,0.38630167,0.11444444,0.13881332,-34.072563,
30.93432,0.19502917,28.377308,30.844479,32.64192,4.2646103,83.08639,68.972565,88.95154,82.65301,0.3449285,1.0135704,0.03826872,0.26361343,0.5678979,0.5296292,7.208983,4.4367757,5.667967,3.9714108,0.16390488,1.11973,19.618029,0.57833576,6.815276,1.6800206,12.966996,1.0699002,10.052964,1.1435788,0.04311458,1.7168338,1.3529749,0.7372881,4.5779614,1.2218349,8.221378,2.692007,17.619795,1.1308271,555.05023,0.492219,1193.7745,0.16368857,-101.42122,-0.93018574,1572.1785,0.17752317,845.04663,0.39999676,-103.4694,-0.8411202,2616.6162,0.10748428,790.87823,0.4075025,-105.19524,-0.81139964,-13.881292,-0.4757109,22.851526,0.31005418,0.046005197,1.0213768,-0.01000541,-1.1691601,0.28020015,0.64061004,26.000103,0.39373186,4.4370747,2.6410754,15.403359,1.1190145,7.315016,1.9096713,-12.291472,21.663628,-0.025090853,-0.00042035303,0.030053793,3.6072147,1.6194332,0.32625,0.24294738,0.26874998,0.3312264,-35.48126,
29.618008,0.20624776,27.428717,31.040209,32.470695,5.041979,144.20854,117.73871,72.33473,104.59676,0.48913968,0.7209667,0.12984067,0.45081007,0.7884778,0.6586371,9.099402,5.569978,6.2430305,3.0280197,0.21485645,0.8613197,21.765486,0.53950006,1.7166672,7.9431424,14.64197,0.8533771,5.366401,2.8679419,0.0620935,1.6072339,1.486008,0.72353363,4.0214944,1.2223943,6.5371876,2.4297018,17.249548,0.8165283,518.6101,0.4577651,1177.4172,0.2047653,-70.27156,-1.2730278,1544.404,0.18011202,769.1807,0.37785435,-71.31267,-1.136555,2619.8518,0.097083226,728.1249,0.4231003,-72.49883,-1.1076391,-11.072977,-0.64939934,19.37825,0.4502207,0.06794084,0.73557884,-0.012875368,-1.0211306,0.27871302,0.65041757,25.566833,0.4146086,-0.03386285,-395.70853,15.561719,0.8535316,-0.24217817,-60.132133,-9.758807,18.894178,-0.0076940954,-0.0008367162,0.06339869,4.6092186,2.0283976,0.332,0.3285057,0.12181818,0.15959142,-35.129772,
27.41058,0.16296782,25.963875,27.763191,29.889221,3.9253464,129.22624,70.4195,40.614983,36.448524,0.27454248,0.6405174,0.1270975,0.23990624,0.43210298,0.3050055,4.5822787,2.8823245,2.9370978,1.9062637,0.119082786,1.1255932,17.943336,0.8119062,9.769788,1.1476234,13.921166,1.0174737,13.708781,0.8594843,0.036778774,2.5905025,1.2792662,0.6777547,4.7243037,0.8491636,8.723334,1.4099826,20.466497,0.54577345,528.9257,0.4272106,1243.8495,0.2277459,-93.40176,-0.96143806,1546.6718,0.16910772,928.5115,0.4207648,-97.40512,-0.86088574,2602.0698,0.10542885,818.3892,0.428234,-99.15371,-0.8300507,-14.529974,-0.6621674,24.465181,0.3794354,0.010691992,3.9273431,-0.010628614,-1.4010185,0.13826703,0.8222214,24.321148,0.4864029,9.908747,1.1175206,18.171774,0.8545727,11.070288,1.1771151,-12.591464,23.628466,-0.053143937,0.0016166774,0.09420098,4.208417,2.2267206,0.25272727,0.2939725,0.2111111,0.23340209,-40.666573,
