32.01354,0.21097308,28.227928,32.758953,37.441086,9.213158,300.315,307.24884,122.3562,45.558647,0.4300284,1.1781017,0.045325153,0.14652406,0.84220636,0.7968812,9.954955,4.3272624,6.98839,3.3181076,0.306756,1.5706404,14.779956,0.67996246,8.487887,1.3417406,9.147987,1.2544731,3.3102374,4.407301,0.09539221,1.6420803,1.6278095,0.5166833,2.3154018,1.902243,8.800031,1.2907761,18.463919,0.5047823,669.30817,0.43024302,1049.5894,0.27062562,-128.13405,-0.7125252,1739.6681,0.18644428,713.47003,0.3914455,-122.80435,-0.7110048,2774.7312,0.092174225,744.6132,0.5145893,-122.83791,-0.7114172,-11.803366,-0.69680774,18.841167,0.48642513,0.07815845,0.50709254,-0.016628407,-0.9255502,0.67808706,0.81690264,18.472437,0.653761,7.6014037,1.7893143,12.135926,1.3405281,-0.44802657,-47.048195,-10.991593,20.007381,-0.0038573188,-0.006204578,0.039666843,2.204409,1.8404908,0.22333333,0.070867635,0.29777777,0.521638,-30.374462,
32.28837,0.23445381,27.049759,32.80947,35.86398,8.81422,483.3649,451.67856,63.076458,54.01722,0.5908775,0.95514965,0.09376693,0.35891184,1.1855657,1.0917988,9.945826,4.9544816,8.814538,5.537972,0.3294617,1.2227116,16.532469,0.7703085,0.9794783,13.494812,9.532479,1.4000522,0.7032735,20.92293,0.0640757,1.7219659,1.8244447,0.77234244,2.5615451,2.0018845,6.9291096,1.5115458,17.821053,0.6724691,485.82596,0.40685245,1177.1346,0.22801085,-101.16133,-0.93435353,1509.3395,0.14207621,839.80206,0.36623764,-91.21983,-0.9760518,2594.9915,0.08171069,871.5784,0.5418962,-90.998566,-0.95568514,-8.841794,-1.014516,17.920586,0.56074214,0.067253284,0.6664064,-0.01624901,-0.86133057,0.5280517,0.78764796,20.655848,0.56125426,-0.9046159,-16.693811,9.417979,1.6242579,-3.319491,-4.69454,-7.7723966,15.841291,-0.0105872415,-0.0076139825,0.04540024,3.0060122,2.2267206,0.2581818,0.27494854,0.1690909,0.14437668,-29.707876,
29.682789,0.20535707,25.516788,30.022057,34.40451,8.887722,184.0057,213.61728,146.89397,239.79541,0.8059398,0.64660513,0.32660976,0.7415593,1.2588463,0.93223655,13.088055,4.856523,8.730468,3.798285,0.58942616,0.9262871,24.792511,0.44124842,7.7353606,1.7439941,10.114975,1.5653572,-5.717816,-3.8857794,0.07051898,1.7145774,1.4593462,0.634084,3.5374367,1.2370454,7.329817,1.5352551,22.879576,0.5069476,648.2341,0.40801603,1208.7212,0.20064333,-33.69913,-1.9916509,1740.2699,0.23082401,884.73114,0.49071607,-42.203568,-1.394626,2733.2793,0.12209761,805.57886,0.40870517,-43.659008,-1.3388909,-14.276412,-0.5840229,22.82426,0.41093248,0.0765013,0.651765,-0.020937782,-0.7391047,0.6534082,0.8031409,27.082558,0.3219622,7.6996026,1.8214121,9.304409,1.73925,-7.515547,-3.0974247,-12.519486,22.635693,-0.022360055,-0.0023871968,0.2100999,4.208417,1.6227181,0.52625,0.8979969,0.11,0.14099646,-26.37301,
29.737764,0.15521748,26.332436,29.241055,33.61046,7.278023,327.73553,470.99496,134.97499,125.645775,0.66331965,0.8619587,0.13417408,0.5622704,1.0332866,0.89911246,12.502151,5.619807,11.962144,7.6607647,0.35774314,1.1170425,17.685204,0.65614116,0.7498438,19.7312,14.144294,1.233502,4.795462,2.8113043,0.078387685,1.8803287,1.7722269,0.6068807,1.4520471,3.5925188,5.8976254,1.2469718,15.499708,0.62633353,586.39856,0.45462447,1180.1932,0.26967695,-70.641106,-1.2738726,1637.4587,0.17433022,857.08386,0.49368927,-72.75688,-1.1520815,2668.9575,0.10262712,908.93616,0.43453053,-73.0387,-1.1434323,-8.507583,-1.0048275,16.19665,0.56080747,0.063861236,0.60388696,-0.012608098,-1.0533042,0.49299818,0.84929115,21.324575,0.4463079,-0.58836937,-28.392063,16.066324,1.1478059,1.9933094,7.080065,-8.18735,17.0156,-0.015475812,-0.0045588803,0.06207792,4.008016,1.8292682,0.36555555,0.24855632,0.144,0.13260467,-31.286533,
28.378952,0.15469128,25.752954,28.287159,31.851746,6.098791,204.5441,166.25871,59.397064,46.31412,0.70565057,0.8229053,0.18903057,0.53475326,1.1288886,0.939858,11.890051,7.5979323,9.92043,7.2316513,0.4924418,0.9780046,22.584915,0.46239042,2.5332174,5.2172027,22.5496,0.77282417,7.855006,1.8300195,0.042572647,1.655651,1.3227401,0.6953675,2.2994227,2.036013,7.056339,1.610976,18.607378,0.5448038,510.23798,0.508166,1170.0463,0.22679076,-50.857784,-1.5656859,1575.2253,0.1754347,838.9823,0.55804384,-57.628357,-1.2604668,2573.8582,0.0910111,896.60944,0.48741937,-57.005478,-1.2763267,-11.354193,-0.816312,18.91736,0.53981274,0.039286148,1.5004947,-0.014082769,-0.7970707,0.59628546,0.8162569,24.36672,0.42228827,1.4485588,9.250588,24.227531,0.7493207,7.195371,2.1717587,-17.03193,27.321913,-0.04192376,-0.0016829185,0.14674605,3.8076155,2.0242915,0.377,0.3622996,0.104444444,0.13606462,-29.61751,
26.539316,0.17295061,24.170683,26.321896,30.30141,6.130728,256.56888,275.39145,99.14142,81.70698,0.56713766,0.7580188,0.1865016,0.45912734,0.8988008,0.71229917,11.561561,5.514544,9.0133,5.2740746,0.53575975,1.209929,22.113565,0.6746775,7.7010827,1.7697788,19.74749,1.0992701,2.0850363,9.191436,0.045691654,1.975632,1.6296064,0.66358435,1.7172556,2.5820851,7.7682157,3.7785335,18.654669,0.83245736,448.48044,0.35870764,1219.2386,0.1844003,-86.385216,-1.0700724,1512.2933,0.1667201,824.29987,0.6386032,-92.33848,-0.9164591,2591.6152,0.084103145,851.7507,0.59230554,-92.37193,-0.9153861,-14.28719,-0.5615601,22.068644,0.39357692,-0.0077430513,-5.453824,-0.016657969,-0.8456512,0.6791223,1.0244528,28.938322,0.35380614,5.3991446,2.508363,24.893223,1.0040076,-0.7378841,-28.805607,-14.224538,23.649527,-0.054323416,-0.0051741917,0.33830592,4.208417,3.0364373,0.18733333,0.1299983,0.13923076,0.09972744,-28.009138,
27.795847,0.20989607,26.040579,29.382841,31.916468,5.875889,259.9643,245.018,85.86216,86.697914,0.4970377,0.76552784,0.16285956,0.42329684,0.79817355,0.635314,10.575211,5.257994,5.840526,5.079034,0.48528725,0.98631513,19.4646,0.6904612,15.077062,0.9000676,18.078499,0.76824224,10.438237,1.877552,0.042483572,2.2759745,1.5216646,0.67878336,2.564762,2.1560347,15.292193,2.421027,20.458416,0.99809617,487.95108,0.43022066,1155.0118,0.15749496,-95.54518,-0.95786583,1573.073,0.16758603,751.7486,0.50165576,-101.44879,-0.82239825,2599.5261,0.081282325,705.67365,0.37825018,-101.30849,-0.8225911,-17.506859,-0.44768053,24.00319,0.35226917,-0.014881896,-3.368079,-0.016762465,-0.90442723,0.6106025,0.82048154,24.38913,0.4807266,14.401427,0.9669725,21.196215,0.72593117,7.2606363,3.2042916,-19.354504,29.063349,-0.0685978,-0.0068637854,0.33435562,3.8076155,3.0425963,0.176,0.15058993,0.15230769,0.11150397,-30.136583,
30.645414,0.15638292,27.68446,30.817472,34.67252,6.98806,321.58875,218.82831,68.01799,66.79633,0.7849168,0.6691767,0.30282268,0.69967055,1.1770716,0.87424886,14.062687,6.004711,9.187739,6.169593,0.50164276,0.78607386,20.058065,0.6331466,6.83645,2.388226,16.177946,1.1772456,0.8686421,20.709105,0.054347232,2.2501361,1.2767321,0.63895863,4.296773,0.93781614,10.170721,1.4591339,20.276617,0.5474485,516.48004,0.46704957,1202.0837,0.19292949,-61.974735,-1.3845291,1603.5383,0.18651362,758.0907,0.5162812,-62.5645,-1.1919314,2649.3376,0.100473106,789.8487,0.44841373,-61.872253,-1.2087474,-11.877273,-0.6920825,19.574007,0.44088027,0.04650891,1.0383663,-0.018380733,-0.7755573,0.5776975,0.626928,23.483871,0.4735882,3.9957824,4.0313115,17.395784,1.1324012,-2.21077,-8.507827,-13.490388,22.560734,-0.03484922,-0.0058929063,0.26868108,4.208417,2.0283976,0.367,0.40057585,0.13,0.11937336,-29.09778,
30.79342,0.15225928,28.226929,31.092295,34.763702,6.5367737,447.4579,586.1081,79.332436,86.60796,0.69088537,0.63476205,0.29137623,0.6214511,1.0857908,0.7944145,12.661366,6.754271,8.430324,5.3341846,0.47343603,0.8814622,21.850727,0.5932184,10.186512,1.4461161,12.499629,1.4603431,1.6926931,11.342936,0.038595747,1.3280934,1.5704904,0.6943562,4.1321087,1.0292476,7.880185,1.2282994,22.984446,0.44057676,520.8216,0.4578617,1214.7849,0.17503574,-58.147694,-1.3864334,1577.5089,0.18759751,808.96576,0.49926302,-61.333817,-1.1415719,2628.3264,0.11171596,788.4751,0.48341072,-62.180443,-1.1117839,-13.990814,-0.55060345,22.562235,0.38984337,0.07339365,0.581961,-0.016169298,-0.90366155,0.57314885,0.7223648,24.26027,0.5012215,8.656134,1.7265782,13.517812,1.3995148,-0.3822393,-54.561394,-12.742332,20.804562,0.006733949,-0.010422739,0.105374984,4.8096194,2.2312374,0.34727272,0.27870122,0.10875,0.10798582,-29.213684,
29.19175,0.12032803,26.713646,28.823257,31.632097,4.9184513,555.00085,730.7552,47.67986,39.069378,0.68378645,0.64043367,0.274082,0.6202548,1.0491312,0.77504915,10.713777,4.7932897,8.434119,4.1724014,0.43721947,0.8195506,21.458279,0.61199206,9.640925,1.6682125,19.65505,0.9276072,0.3895548,56.934864,0.035417017,1.1632763,1.3126063,0.70054764,3.4478588,1.2276697,6.863845,1.2873921,22.058926,0.44368774,498.9321,0.4269223,1166.0184,0.19652684,-46.951435,-1.6414398,1602.6982,0.18373005,760.8768,0.55404395,-57.47421,-1.1790516,2637.1458,0.09145158,832.30334,0.49469912,-56.522762,-1.2052482,-13.706671,-0.66157484,20.351786,0.48601425,0.039044254,1.3024957,-0.019289501,-0.9213506,0.5220741,0.6764695,24.050583,0.4799276,8.066914,2.0593884,22.33734,0.8485482,-1.4044576,-16.957727,-15.274078,22.766108,-0.028438793,-0.008403741,0.11023104,4.408818,2.4340773,0.31666666,0.15802601,0.0725,0.094439134,-29.02365,
30.332932,0.14684142,27.213264,29.636496,34.784184,7.570919,145.77892,120.081215,44.792923,26.163128,0.8543743,0.70552045,0.32801312,0.77057916,1.2745616,0.9465485,15.546088,10.038191,11.958879,6.7856836,0.5771524,0.97598135,20.959648,0.6940499,6.3249917,2.4559057,16.076504,1.0309757,-0.6629224,-31.814114,0.040077586,1.884901,1.2651515,0.7126633,4.4698715,0.86410725,9.342228,1.3368851,21.82416,0.4147732,555.7847,0.47815728,1123.5253,0.20790581,-51.66978,-1.528861,1637.6636,0.20028879,742.8441,0.55566746,-54.45635,-1.2720394,2674.9695,0.1136969,745.8082,0.5098579,-55.14216,-1.2484338,-12.87624,-0.59394646,20.70651,0.39114287,0.059858944,0.78374434,-0.017057888,-0.9879488,0.69101334,0.82655257,23.929193,0.5047998,5.846177,2.8995414,17.137148,1.0041593,-3.4749992,-6.342677,-9.61794,18.446602,-0.015579381,-0.00030661823,0.09936228,4.6092186,1.6227181,0.48999998,0.44280356,0.16799998,0.15663971,-26.69544,
28.75296,0.16408803,26.098633,29.19366,32.37258,6.2739487,296.78046,458.73312,74.474846,86.02922,0.73977786,0.7529871,0.22064939,0.61982375,1.1683143,0.947665,15.470127,10.062986,10.668065,4.5016274,0.4357678,0.91822827,20.212694,0.677384,5.32964,2.8340328,14.524395,1.0924387,5.4768653,2.9201572,0.0408214,2.102185,1.3427103,0.6782089,3.7712617,1.1430662,6.235194,1.1765352,19.79446,0.41899294,485.41385,0.4107788,1226.0327,0.20917769,-71.04024,-1.2503314,1533.9844,0.15496321,820.9854,0.38822195,-75.26425,-1.0742534,2589.793,0.09173314,813.2507,0.3702648,-76.41863,-1.0444391,-12.180842,-0.60995454,20.379778,0.39154953,0.03770472,1.1746199,-0.014362877,-0.951146,0.56952125,0.71867996,25.408953,0.45672318,2.944446,5.1716948,16.480156,1.0594175,3.2329593,5.660226,-9.418513,17.172571,-0.029069316,-0.0045187427,0.12975036,4.408818,2.6369169,0.2530769,0.20626289,0.11583333,0.1144886,-28.980072,
29.628094,0.13456285,27.16613,29.529,32.883053,5.7169228,288.66492,354.5839,47.677143,46.32492,0.6595217,0.6922989,0.26714003,0.5762458,1.0043948,0.73725474,9.973844,4.5808725,8.125501,4.6800714,0.3849862,0.91121876,20.28633,0.62962806,10.562935,1.3969871,12.743265,1.4211435,0.056740947,412.50076,0.032333035,1.6756226,1.2668232,0.64402705,4.5454903,0.88374424,9.062067,1.8384976,22.797628,0.52312696,473.25317,0.4379318,1183.8427,0.1943679,-50.198822,-1.6104298,1551.3777,0.20175204,705.2541,0.53754896,-58.885357,-1.220821,2648.4456,0.114351764,708.6479,0.57628053,-60.415195,-1.1694897,-14.349015,-0.5853618,22.705858,0.3953402,0.042803418,1.0732524,-0.019084485,-0.9639815,0.45997933,0.7574719,23.76817,0.46114075,10.039951,1.5185059,14.31853,1.357954,-3.0656307,-8.272787,-10.292344,19.288229,-0.022170931,-0.00197855,0.10721093,3.4068139,2.0242915,0.375,0.39950594,0.096,0.09830564,-30.409437,
32.93764,0.18534563,29.04347,34.407745,37.232285,8.188814,167.54735,160.38443,143.42863,161.27988,0.8618954,0.71445054,0.22042699,0.757781,1.4231008,1.2026738,12.678163,6.0200605,12.055807,7.1380777,0.6266854,0.93764687,17.679235,0.69584674,6.955829,1.8651654,10.097918,1.4071987,2.1900623,9.184357,0.055348124,1.7278787,1.3443648,0.7385901,4.9954805,0.92121917,12.353504,1.0773222,18.535503,0.51728904,549.1392,0.47659862,1156.3607,0.1910895,-74.82612,-1.1667318,1612.7557,0.19060697,770.26135,0.5264162,-68.422165,-1.1259675,2661.9622,0.098614104,771.7502,0.5898615,-69.25474,-1.10052,-12.814423,-0.59515655,20.531921,0.41708657,0.062459636,0.728202,-0.01840108,-0.8416408,0.8163541,0.70031834,20.588068,0.5327036,7.021549,1.935118,11.056522,1.4022037,0.3926905,58.620266,-8.482912,16.600872,-0.0025624079,-0.0025922055,0.11612448,3.6072147,1.8255578,0.39555556,0.2642436,0.15124999,0.12159744,-26.164965,
30.268738,0.20956485,27.140839,30.190811,35.265213,8.124374,378.85187,552.53644,99.755295,83.49848,0.81233835,0.6974803,0.30043203,0.676704,1.3391905,1.0387585,14.058062,8.108928,11.028233,5.0866747,0.56750625,0.833584,22.288012,0.47943947,5.565602,2.8157792,15.167589,1.2908759,4.666235,3.582857,0.06440869,1.7077787,1.3292401,0.716043,3.7606955,1.2618302,9.612122,1.273727,20.571709,0.45782214,479.61438,0.4297223,1187.3954,0.1862654,-52.16497,-1.4782757,1536.3345,0.15189232,793.1809,0.47022566,-56.009636,-1.2090874,2578.4922,0.092764005,775.64825,0.44341418,-56.928474,-1.177473,-13.036662,-0.6384607,21.631573,0.3941498,0.039993815,1.1749513,-0.012718668,-0.9177252,0.6628052,0.7197096,24.758171,0.36773136,4.189332,3.8409705,15.549906,1.3490053,3.3854017,5.311457,-12.516304,20.232111,-0.016845863,-0.0075826165,0.17076375,5.410822,2.6369169,0.29615384,0.2241407,0.07454545,0.06401188,-28.087805,
29.949535,0.15408857,27.300627,29.828127,32.61219,5.3115635,572.3282,1130.1847,45.524323,38.642715,1.0822728,0.6822605,0.4754345,0.9187267,1.7266964,1.2512618,16.620304,7.6511383,16.210968,9.121323,0.7245536,0.8793125,19.562773,0.7542857,6.003909,2.3834786,17.15634,1.1036261,0.7977049,24.381573,0.039172567,1.8269025,1.3801183,0.8125725,4.548804,0.79754853,4.709092,1.77052,19.602943,0.40529516,462.9279,0.46682897,1131.1986,0.19746013,-55.195557,-1.4809784,1516.6349,0.18014678,709.7997,0.49244094,-60.17785,-1.2148182,2612.8904,0.09867001,662.58936,0.54568076,-61.01222,-1.1807009,-11.266869,-0.6403209,19.62212,0.45288548,0.047658466,0.969406,-0.016378256,-0.83435667,0.86887425,0.75109106,24.011843,0.5118311,3.9998784,3.3517075,17.660955,1.1879841,-1.9080476,-11.010215,-6.5870976,14.111751,-0.008462077,-0.0052618454,0.2683637,4.408818,2.4340773,0.30833334,0.35837206,0.089090906,0.054847643,-25.106121,
30.440434,0.16156797,27.216232,30.639395,35.156784,7.9405518,285.7367,315.40503,163.38586,301.2991,1.0556916,0.822692,0.23383567,0.8998663,1.6506653,1.4168296,18.445286,13.22961,16.817104,10.389763,0.77251136,1.112454,19.805405,0.610341,3.071127,5.0690675,15.186661,1.2888389,4.1973357,4.97807,0.06969193,1.9500132,1.4129686,0.82013637,3.854783,1.2096913,5.7894597,1.9929453,18.32228,0.6894263,482.21005,0.48721892,1105.3347,0.21972977,-54.207607,-1.4880675,1540.8284,0.1649019,700.5918,0.42671788,-54.96216,-1.2623285,2599.2222,0.11282658,714.1368,0.43380678,-54.820026,-1.2633288,-11.627266,-0.7292488,19.354414,0.4798517,0.068672866,0.6932458,-0.020973982,-0.6519155,0.9446762,0.9430505,23.012598,0.46594885,3.4473932,4.7353487,16.382576,1.2824901,3.3009217,6.988792,-4.951974,13.28749,0.003113549,-0.0051657427,0.1188705,4.008016,2.2312374,0.34727272,0.25320098,0.105,0.10943034,-24.138794,
32.137604,0.15926097,28.688515,32.895004,36.40985,7.7213364,302.33444,496.63486,35.944866,52.605167,0.98855346,0.66195333,0.38676918,0.9326668,1.4965571,1.109788,18.323786,13.079913,13.489016,4.9955945,0.6929761,0.8311524,19.763153,0.51775604,5.2047462,2.4861891,12.325134,1.3209444,1.7945702,12.02707,0.07072102,1.9192305,1.286198,0.7412582,4.9752626,0.9938148,10.353075,1.0671171,17.183634,0.5499659,523.56714,0.53200954,1198.3732,0.17001,-48.47661,-1.5031165,1572.8314,0.18032894,794.9634,0.44858143,-46.786045,-1.3345588,2635.6467,0.09506958,832.7172,0.547388,-48.480904,-1.2573314,-11.764888,-0.5770242,19.8777,0.37194833,0.06423663,0.6981504,-0.0153355,-0.97153723,0.78783053,0.7106354,21.284071,0.43407688,4.321572,3.0484636,12.697004,1.3410968,0.6366343,36.177593,-12.007795,20.903782,-0.016563397,-0.0063185547,0.23095366,5.6112227,2.0283976,0.409,0.50389385,0.072222225,0.08891666,-25.108265,
31.027006,0.18372314,26.24674,32.901157,35.887115,9.640375,376.4503,505.08124,66.644646,50.30773,0.8263129,0.68455666,0.34219342,0.71754795,1.3579113,1.015718,15.345061,8.588589,9.327235,4.298271,0.5836522,0.9331594,20.175217,0.6126947,5.964074,2.298025,16.019318,1.1195669,1.1100122,17.85549,0.071348,1.7020632,1.5921193,0.7543551,3.805795,1.2301176,10.518831,1.3177106,19.478594,0.6291949,508.2991,0.4567152,1168.6342,0.21414214,-59.818184,-1.3470271,1579.1069,0.17911874,768.33777,0.45321324,-58.99178,-1.1719859,2617.7937,0.10355768,795.507,0.45190898,-59.53686,-1.1497387,-12.17438,-0.60244596,19.369558,0.3967371,0.06567037,0.70107836,-0.014038811,-1.0697551,0.67191684,0.8092495,22.543661,0.5086743,4.491828,2.929186,16.594133,1.1892284,-0.35944545,-59.79199,-10.994452,17.718637,0.002280405,-0.0082143005,0.2565251,5.0100203,2.834008,0.2692857,0.20953909,0.08,0.083666,-27.60637,
31.478796,0.16612221,27.646065,31.610657,34.528957,6.8828926,279.46683,348.61444,64.55828,68.80571,0.90354097,0.65517384,0.39574826,0.8362152,1.3786707,0.98292243,16.0977,8.968583,13.002025,5.6955748,0.5764406,0.8470399,19.978981,0.658726,4.9328384,3.3244145,13.90627,1.3200117,2.1674538,9.438715,0.043775473,1.4530118,1.1545442,0.71570104,4.2309923,0.86227846,8.466508,1.4557483,19.610983,0.45575652,506.80493,0.45986247,1162.9257,0.16373055,-56.620037,-1.4627913,1567.6588,0.16735828,820.40393,0.41766605,-59.023205,-1.2557446,2624.764,0.10209051,798.9842,0.52886534,-59.707558,-1.2145888,-11.359855,-0.727137,19.649612,0.41281018,0.054086465,0.7183658,-0.012795845,-1.067192,0.70022136,0.6880905,23.430426,0.47174942,2.2289355,7.509244,15.592543,1.246778,0.017986333,1250.9551,-10.415418,17.8551,-0.015011008,-0.0073619955,0.1432985,5.210421,2.0283976,0.374,0.16273904,0.121249996,0.12994589,-27.760708,
